KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-0.0984,0.1792171,0.022362,3.26731,3.25795,-4.02919,0,0,0,0.000962498,1.88425,-1.9102,0,0.00559452,-0.232203,2.06E-06,1.96413,-2.0086,-0.00023704,0.0220475,-0.0529859,-0.314118,0.100201,-0.208401,-0.30008,0.1,-0.186039
-0.09797,0.1767469,0.022379,3.26618,3.19611,-3.96599,0,0,0,0.000962498,1.88425,-1.91068,0,0.00475233,-0.225946,1.78E-06,1.96415,-2.00865,-0.000220136,0.0204621,-0.0491991,-0.313972,0.100201,-0.208413,-0.300069,0.1,-0.186034
-0.09801,0.1805239,0.022384,3.26703,3.15327,-3.66943,0,0,0,0.000962498,1.88425,-1.91068,0,0.00475233,-0.225946,1.52E-06,1.96417,-2.00869,-0.000203236,0.0188912,-0.0454221,-0.313972,0.100201,-0.208413,-0.300059,0.1,-0.186029
-0.09788,0.1877952,0.022393,3.26575,3.11339,-3.35814,0,0,0,0.000962498,1.88425,-1.91086,0,0.0043914,-0.229435,1.28E-06,1.96419,-2.00874,-0.000186324,0.0173151,-0.0416398,-0.313918,0.100201,-0.208417,-0.300049,0.1,-0.186024
-0.09767,0.1869476,0.022403,3.26472,3.05367,-3.06911,0,0,0,0.000962498,1.88425,-1.9111,0,0.00409062,-0.224803,1.05E-06,1.9642,-2.00877,-0.000169404,0.0157377,-0.0378554,-0.313845,0.100201,-0.208423,-0.300041,0.1,-0.18602
-0.09747,0.1959067,0.022412,3.26472,3.02389,-2.75193,0,0,0,0.000962498,1.88425,-1.91134,0,0.00378983,-0.229977,8.54E-07,1.96422,-2.00881,-0.000152478,0.0141608,-0.0340703,-0.313772,0.100201,-0.208428,-0.300033,0.1,-0.186016
-0.09732,0.1848324,0.022419,3.26266,2.93268,-2.49341,0,0,0,0.000962498,1.88425,-1.91152,0,0.00360937,-0.215118,6.75E-07,1.96423,-2.00884,-0.000135549,0.0125855,-0.0302856,-0.313717,0.100201,-0.208432,-0.300026,0.1,-0.186013
-0.09711,0.1984844,0.022428,3.26271,2.91553,-2.1628,0,0,0,0.000962498,1.88425,-1.91176,0,0.00336874,-0.224984,5.17E-07,1.96424,-2.00887,-0.000118614,0.0110096,-0.0264996,-0.313645,0.100201,-0.208438,-0.30002,0.1,-0.18601
-0.09689,0.2137006,0.022437,3.26314,2.90405,-1.82784,0,0,0,0.000962498,1.88425,-1.912,0,0.00318827,-0.236414,3.80E-07,1.96425,-2.00889,-0.000101675,0.00943435,-0.0227134,-0.313572,0.100201,-0.208444,-0.300015,0.1,-0.186007
-0.09673,0.1960104,0.022443,3.26042,2.79296,-1.58801,0,0,0,0.000962498,1.88425,-1.91218,0,0.00300781,-0.214938,2.64E-07,1.96426,-2.00891,-8.47E-05,0.00786048,-0.0189276,-0.313517,0.100201,-0.208448,-0.30001,0.1,-0.186005
-0.09651,0.1943827,0.022451,3.25877,2.72907,-1.30129,0,0,0,0.000962498,1.88425,-1.91242,0,0.00288749,-0.209524,1.69E-07,1.96427,-2.00893,-6.78E-05,0.00628657,-0.0151413,-0.313444,0.100201,-0.208454,-0.300007,0.1,-0.186003
-0.09634,0.1917914,0.022456,3.25751,2.66355,-1.01836,0,0,0,0.000962498,1.88425,-1.9126,0,0.00276718,-0.203147,9.49E-08,1.96427,-2.00894,-5.08E-05,0.00471392,-0.0113556,-0.31339,0.100201,-0.208458,-0.300004,0.1,-0.186002
-0.09611,0.19648019,0.022462,3.25648,2.61886,-0.713505,0,0,0,0.000962498,1.88425,-1.91284,0,0.00264687,-0.20405,4.22E-08,1.96428,-2.00895,-3.39E-05,0.00314163,-0.00756981,-0.313317,0.100201,-0.208463,-0.300002,0.1,-0.186001
-0.09593,0.19737733,0.022468,3.25555,2.56395,-0.420533,0,0,0,0.000962498,1.88425,-1.91302,0,0.00252656,-0.201162,1.05E-08,1.96428,-2.00895,-1.69E-05,0.00157044,-0.00378467,-0.313262,0.100201,-0.208468,-0.3,0.1,-0.186
-0.09576,0.19274,0.022472,3.26843,2.54295,-0.156064,0,0,0,0.000962498,1.88425,-1.9132,0,0.00240624,-0.19274,0,1.96428,-2.00896,0,0,0,-0.313208,0.100201,-0.208472,-0.3,0.1,-0.186
-0.09557,0.185582,0.022476,3.26793,2.52416,-0.173137,0,0,0,0.000962498,1.88425,-1.91339,0,0.00228593,-0.185582,0,1.96428,-2.00896,0,0,0,-0.313153,0.100201,-0.208476,-0.3,0.1,-0.186
-0.09539,0.171505,0.02248,3.26668,2.48416,-0.210182,0,0,0,0.000962498,1.88425,-1.91357,0,0.00222578,-0.171505,0,1.96428,-2.00896,0,0,0,-0.313099,0.100201,-0.20848,-0.3,0.1,-0.186
-0.09521,0.176799,0.022503,3.26785,2.505,-0.190329,0,0,0,0.000962498,1.88419,-1.91375,0,0.001925,-0.176799,0,1.96428,-2.00896,0,0,0,-0.313031,0.100201,-0.208503,-0.3,0.1,-0.186
-0.09509,0.144074,0.022506,3.26932,2.42745,-0.2723,0,0,0,0.000962498,1.88419,-1.91387,0,-0.00126328,-0.144074,0,1.96428,-2.00896,0,0,0,-0.312995,0.100201,-0.208506,-0.3,0.1,-0.186
-0.09491,0.143773,0.02251,3.26904,2.4275,-0.270291,0,0,0,0.000962498,1.88419,-1.91405,0,-0.00120312,-0.143773,0,1.96428,-2.00896,0,0,0,-0.31294,0.100201,-0.20851,-0.3,0.1,-0.186
-0.09479,0.138359,0.022513,3.26863,2.41291,-0.283944,0,0,0,0.000962498,1.88419,-1.91417,0,-0.00114297,-0.138359,0,1.96428,-2.00896,0,0,0,-0.312904,0.100201,-0.208513,-0.3,0.1,-0.186
-0.09467,0.118387,0.022515,3.26677,2.35428,-0.338867,0,0,0,0.000962498,1.88419,-1.91429,0,-0.00120312,-0.118387,0,1.96428,-2.00896,0,0,0,-0.312868,0.100201,-0.208515,-0.3,0.1,-0.186
-0.09461,0.115379,0.022517,3.2666,2.34634,-0.346464,0,0,0,0.000962498,1.88419,-1.91435,0,-0.00120312,-0.115379,0,1.96428,-2.00896,0,0,0,-0.312849,0.100201,-0.208517,-0.3,0.1,-0.186
-0.09449,0.0946256,0.022519,3.26442,2.28432,-0.403983,0,0,0,0.000962498,1.88419,-1.91447,0,-0.00114297,-0.0946256,0,1.96428,-2.00896,0,0,0,-0.312813,0.100201,-0.208519,-0.3,0.1,-0.186
-0.09443,0.0945654,0.022521,3.26463,2.28566,-0.402966,0,0,0,0.000962498,1.88419,-1.91453,0,-0.00120312,-0.0945654,0,1.96428,-2.00896,0,0,0,-0.312795,0.100201,-0.208521,-0.3,0.1,-0.186
-0.09437,0.0755561,0.022522,3.26269,2.22856,-0.456512,0,0,0,0.000962498,1.88419,-1.91459,0,-0.00114297,-0.0755561,0,1.96428,-2.00896,0,0,0,-0.312777,0.100201,-0.208522,-0.3,0.1,-0.186
-0.09431,0.0612389,0.022524,3.26133,2.1861,-0.496456,0,0,0,0.000962498,1.88419,-1.91465,0,-0.00114297,-0.0612389,0,1.96428,-2.00896,0,0,0,-0.312758,0.100201,-0.208524,-0.3,0.1,-0.186
-0.09425,0.0661717,0.022525,3.26191,2.20206,-0.48115,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,-0.0661717,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09419,0.0428311,0.022526,3.25959,2.13203,-0.547088,0,0,0,0.000962498,1.88419,-1.91477,0,-0.00114297,-0.0428311,0,1.96428,-2.00896,0,0,0,-0.312722,0.100201,-0.208526,-0.3,0.1,-0.186
-0.09419,0.0395827,0.022526,3.2594,2.12273,-0.556201,0,0,0,0.000962498,1.88419,-1.91477,0,-0.00120312,-0.0395827,0,1.96428,-2.00896,0,0,0,-0.312722,0.100201,-0.208526,-0.3,0.1,-0.186
-0.09413,0.0325445,0.022528,3.25869,2.10205,-0.57532,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00120312,-0.0325445,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.0314015,0.022528,3.25854,2.09841,-0.578773,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00114297,-0.0314015,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.0277921,0.022528,3.25826,2.08783,-0.588916,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00120312,-0.0277921,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.0188289,0.022528,3.25731,2.06042,-0.614738,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00114297,-0.0188289,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.014257,0.022528,3.25687,2.04662,-0.627816,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00114297,-0.014257,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.01155,0.022528,3.25669,2.0388,-0.635379,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00120312,-0.01155,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09413,0.00968513,0.022528,3.25642,2.03282,-0.640895,0,0,0,0.000962498,1.88419,-1.91483,0,-0.00114297,-0.00968513,0,1.96428,-2.00896,0,0,0,-0.312704,0.100201,-0.208528,-0.3,0.1,-0.186
-0.09419,0.00210546,0.022526,3.25575,2.00955,-0.663409,0,0,0,0.000962498,1.88419,-1.91477,0,-0.00120312,-0.00210546,0,1.96428,-2.00896,0,0,0,-0.312722,0.100201,-0.208526,-0.3,0.1,-0.186
-0.09419,-0.00156406,0.022526,3.25539,1.99846,-0.673906,0,0,0,0.000962498,1.88419,-1.91477,0,-0.00120312,0.00156406,0,1.96428,-2.00896,0,0,0,-0.312722,0.100201,-0.208526,-0.3,0.1,-0.186
-0.09419,-0.00114297,0.022526,3.25535,1.99939,-0.672883,0,0,0,0.000962498,1.88419,-1.91477,0,-0.00114297,0.00114297,0,1.96428,-2.00896,0,0,0,-0.312722,0.100201,-0.208526,-0.3,0.1,-0.186
-0.09425,-0.00216562,0.022525,3.2553,1.99589,-0.67664,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,0.00216562,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0179265,0.022525,3.25378,1.94834,-0.721726,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,0.0179265,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0175656,0.022525,3.25381,1.94941,-0.720694,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,0.0175656,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0175656,0.022525,3.25381,1.94941,-0.720694,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,0.0175656,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0163023,0.022525,3.25385,1.95287,-0.717262,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00114297,0.0163023,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0128133,0.022525,3.25419,1.96341,-0.707281,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00114297,0.0128133,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.0105273,0.022525,3.25449,1.97066,-0.70056,0,0,0,0.000962498,1.88419,-1.91471,0,-0.00120312,0.0105273,0,1.96428,-2.00896,0,0,0,-0.31274,0.100201,-0.208525,-0.3,0.1,-0.186
-0.09425,-0.00896326,0.022544,3.25575,1.98014,-0.693701,0,0,0,0.000962498,1.88413,-1.91471,0,-0.00174453,0.00896326,0,1.96428,-2.00896,0,0,0,-0.312728,0.100201,-0.208544,-0.3,0.1,-0.186
-0.09425,-0.00776014,0.022544,3.25626,1.98548,-0.689352,0,0,0,0.000962498,1.88413,-1.91471,0,-0.00204531,0.00776014,0,1.96428,-2.00896,0,0,0,-0.312728,0.100201,-0.208544,-0.3,0.1,-0.186
-0.09425,-0.0068578,0.022544,3.25627,1.98787,-0.686952,0,0,0,0.000962498,1.88413,-1.91471,0,-0.00198515,0.0068578,0,1.96428,-2.00896,0,0,0,-0.312728,0.100201,-0.208544,-0.3,0.1,-0.186
-0.09425,-0.00619608,0.022544,3.25634,1.98986,-0.685059,0,0,0,0.000962498,1.88413,-1.91471,0,-0.00198515,0.00619608,0,1.96428,-2.00896,0,0,0,-0.312728,0.100201,-0.208544,-0.3,0.1,-0.186
-0.09425,-0.00559452,0.022563,3.27658,2.07853,-0.638087,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0167234,0.00559452,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00511327,0.022563,3.27704,2.08175,-0.635812,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0170242,0.00511327,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00469218,0.022563,3.27676,2.08162,-0.635332,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0167836,0.00469218,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.0043914,0.022563,3.2763,2.08044,-0.635561,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0164226,0.0043914,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00409062,0.022563,3.27204,2.06291,-0.644326,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0132343,0.00409062,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00378983,0.022563,3.26876,2.04955,-0.650911,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0107679,0.00378983,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00354921,0.022563,3.2666,2.04088,-0.655126,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00914373,0.00354921,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00336874,0.022563,3.265,2.03446,-0.658242,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00794061,0.00336874,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00318827,0.022563,3.26372,2.02944,-0.660632,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00697811,0.00318827,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00300781,0.022563,3.26277,2.02581,-0.662295,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00625624,0.00300781,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00288749,0.022563,3.26197,2.02269,-0.663767,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00565467,0.00288749,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00276718,0.022563,3.26133,2.02027,-0.664875,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00517343,0.00276718,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00264687,0.022563,3.26078,2.01819,-0.665802,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00475233,0.00264687,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00252656,0.022563,3.2603,2.01647,-0.666548,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0043914,0.00252656,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00240624,0.022563,3.25991,2.01509,-0.667112,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00409062,0.00240624,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00228593,0.022563,3.2596,2.01406,-0.667494,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00384999,0.00228593,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00222578,0.022563,3.25928,2.01285,-0.668048,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00360937,0.00222578,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00216562,0.022563,3.25896,2.01164,-0.668603,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00336874,0.00216562,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00204531,0.022563,3.25873,2.01096,-0.668803,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00318827,0.00204531,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00198515,0.022563,3.25858,2.01045,-0.668994,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00306796,0.00198515,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.001925,0.022563,3.25834,2.00959,-0.669367,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00288749,0.001925,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00186484,0.022563,3.25818,2.00907,-0.669558,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00276718,0.00186484,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00180468,0.022563,3.25803,2.00856,-0.669749,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00264687,0.00180468,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00174453,0.022563,3.25787,2.00804,-0.669941,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00252656,0.00174453,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00168437,0.022563,3.25772,2.00753,-0.670132,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00240624,0.00168437,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00168437,0.022563,3.25764,2.00718,-0.670313,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00234609,0.00168437,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00162421,0.022563,3.25748,2.00667,-0.670504,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00222578,0.00162421,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00156406,0.022563,3.25741,2.0065,-0.670514,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00216562,0.00156406,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.0015039,0.022563,3.25733,2.00633,-0.670523,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00210546,0.0015039,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.0015039,0.022563,3.25717,2.00564,-0.670887,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00198515,0.0015039,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00144375,0.022563,3.25709,2.00547,-0.670896,0,0,0,0.000962498,1.88407,-1.91471,0,-0.001925,0.00144375,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00138359,0.022563,3.25702,2.0053,-0.670906,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00186484,0.00138359,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00132343,0.022563,3.25686,2.00479,-0.671097,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00174453,0.00132343,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00132343,0.022563,3.25686,2.00479,-0.671097,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00174453,0.00132343,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00132343,0.022563,3.25678,2.00444,-0.671278,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00168437,0.00132343,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00126328,0.022563,3.25679,2.00462,-0.671106,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00168437,0.00126328,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00126328,0.022563,3.25671,2.00427,-0.671288,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00162421,0.00126328,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00120312,0.022563,3.25663,2.00411,-0.671297,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00156406,0.00120312,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00120312,0.022563,3.25655,2.00376,-0.671479,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0015039,0.00120312,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00120312,0.022563,3.25655,2.00376,-0.671479,0,0,0,0.000962498,1.88407,-1.91471,0,-0.0015039,0.00120312,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00114297,0.022563,3.25648,2.00359,-0.671489,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00144375,0.00114297,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00114297,0.022563,3.25648,2.00359,-0.671489,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00144375,0.00114297,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00108281,0.022563,3.2564,2.00343,-0.671498,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00138359,0.00108281,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00108281,0.022563,3.25632,2.00308,-0.67168,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00132343,0.00108281,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00108281,0.022563,3.25632,2.00308,-0.67168,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00132343,0.00108281,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00102265,0.022563,3.25624,2.00291,-0.671689,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00126328,0.00102265,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00102265,0.022563,3.25624,2.00291,-0.671689,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00126328,0.00102265,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00102265,0.022563,3.25624,2.00291,-0.671689,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00126328,0.00102265,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.00102265,0.022563,3.25616,2.00257,-0.671871,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00120312,0.00102265,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000962498,0.022563,3.25617,2.00275,-0.671699,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00120312,0.000962498,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000962498,0.022563,3.25609,2.0024,-0.67188,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00114297,0.000962498,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000962498,0.022563,3.25609,2.0024,-0.67188,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00114297,0.000962498,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000902342,0.022563,3.25609,2.00258,-0.671708,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00114297,0.000902342,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000902342,0.022563,3.25601,2.00223,-0.67189,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00108281,0.000902342,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000902342,0.022563,3.25601,2.00223,-0.67189,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00108281,0.000902342,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000902342,0.022563,3.25593,2.00188,-0.672071,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00102265,0.000902342,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000842186,0.022563,3.25594,2.00207,-0.671899,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00102265,0.000842186,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000842186,0.022563,3.25594,2.00207,-0.671899,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00102265,0.000842186,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000842186,0.022563,3.25594,2.00207,-0.671899,0,0,0,0.000962498,1.88407,-1.91471,0,-0.00102265,0.000842186,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
-0.09425,-0.000842186,0.022563,3.25586,2.00172,-0.672081,0,0,0,0.000962498,1.88407,-1.91471,0,-0.000962498,0.000842186,0,1.96428,-2.00896,0,0,0,-0.312715,0.100201,-0.208563,-0.3,0.1,-0.186
