q_err_KP,qdot_err_KP,Tor_HR,Tor_HP,Tor_KP,z_error,Fx_foot,Fy_foot,Fz_foot,IMU_Roll,IMU_Pitch,IMU_Yaw
-0.07762,-0.01974168,3.01386,2.7221,-1.93929,0.019569,0,0,0,-0.0723825,-0.0336761,-0.871642
-0.07764,-0.01819383,3.02055,2.67025,-1.81581,0.019574,0,0,0,-0.0723825,-0.0336761,-0.871642
-0.07766,-0.01652498,3.02728,2.61877,-1.69192,0.019578,0,0,0,-0.0723825,-0.0336761,-0.871642
-0.07767,-0.01491558,3.03398,2.56704,-1.56814,0.019582,0,0,0,-0.0723861,-0.0336796,-0.871637
-0.07769,-0.01336563,3.04067,2.51508,-1.44447,0.019586,0,0,0,-0.0723939,-0.0336822,-0.871634
-0.0777,-0.01169488,3.04738,2.46348,-1.32041,0.019589,0,0,0,-0.0723939,-0.0336822,-0.871634
-0.07771,-0.01014393,3.05407,2.41145,-1.19665,0.019592,0,0,0,-0.0723974,-0.0336839,-0.871636
-0.07772,-0.00853258,3.06,2.36674,-1.06829,0.019609,0,0,0,-0.0723974,-0.0336839,-0.871636
-0.07773,-0.00686042,3.06669,2.31536,-0.94391,0.019611,0,0,0,-0.0723976,-0.0336883,-0.871632
-0.07774,-0.00530817,3.06821,2.25911,-0.820765,0.019607,0,0,0,-0.0723976,-0.0336883,-0.871632
-0.07774,-0.00363546,3.03861,2.18061,-0.700193,0.019608,0,0,0,-0.0723971,-0.0336909,-0.871625
-0.07775,-0.0020227,3.04634,2.12942,-0.575988,0.019609,0,0,0,-0.0723971,-0.0336909,-0.871625
-0.07775,-0.00046995,3.05325,2.07709,-0.452209,0.019604,0,0,0,-0.0723937,-0.0336936,-0.871625
-0.07781,-0.00114297,3.06593,2.0706,-0.337724,0.019601,0,0,0,-0.0723937,-0.0336936,-0.871625
-0.07781,-0.00120312,3.06569,2.0699,-0.338111,0.019601,0,0,0,-0.0723857,-0.033698,-0.871624
-0.07781,-0.00114297,3.06583,2.07019,-0.337927,0.019601,0,0,0,-0.0723857,-0.033698,-0.871624
-0.07781,-0.00120312,3.07306,2.07573,-0.337134,0.019601,0,0,0,-0.0723857,-0.033698,-0.871624
-0.07781,-0.00120312,3.08013,2.08068,-0.336574,0.019601,0,0,0,-0.072377,-0.0336975,-0.87162
-0.07781,-0.00114297,3.08445,2.08443,-0.335749,0.019601,0,0,0,-0.0723656,-0.0336924,-0.871615
-0.07787,-0.00252656,3.08717,2.08119,-0.340405,0.019598,0,0,0,-0.0723656,-0.0336924,-0.871615
-0.07787,-0.00908357,3.08794,2.06038,-0.359128,0.019598,0,0,0,-0.0723588,-0.0336928,-0.871609
-0.07787,-0.00884295,3.08984,2.06289,-0.358049,0.019598,0,0,0,-0.0723588,-0.0336928,-0.871609
-0.07787,-0.00878279,3.09117,2.06375,-0.357929,0.019598,0,0,0,-0.0723558,-0.0336952,-0.871604
-0.07787,-0.00878279,3.09222,2.06454,-0.357817,0.019598,0,0,0,-0.0723558,-0.0336952,-0.871604
-0.07787,-0.00878279,3.09325,2.06563,-0.357514,0.019598,0,0,0,-0.072357,-0.0336963,-0.871604
-0.07787,-0.00878279,3.09398,2.06586,-0.357629,0.019598,0,0,0,-0.072357,-0.0336963,-0.871604
-0.07787,-0.00872264,3.09479,2.06697,-0.357179,0.019598,0,0,0,-0.0723619,-0.0336987,-0.871608
-0.07787,-0.00776014,3.09558,2.07066,-0.354364,0.019598,0,0,0,-0.0723619,-0.0336987,-0.871608
-0.07787,-0.00679764,3.09616,2.07386,-0.351763,0.019598,0,0,0,-0.0723634,-0.0337006,-0.87161
-0.07787,-0.00613592,3.09685,2.07683,-0.349617,0.019598,0,0,0,-0.0723634,-0.0337006,-0.87161
-0.07787,-0.00553436,3.09724,2.07873,-0.348062,0.019598,0,0,0,-0.0723699,-0.0337047,-0.871606
-0.07787,-0.00505311,3.09769,2.08062,-0.346647,0.019598,0,0,0,-0.0723699,-0.0337047,-0.871606
-0.07787,-0.00469218,3.09821,2.08249,-0.345375,0.019598,0,0,0,-0.0723796,-0.0337079,-0.871603
-0.07787,-0.00433124,3.09843,2.08349,-0.34452,0.019598,0,0,0,-0.0723796,-0.0337079,-0.871603
-0.07787,-0.00403046,3.09881,2.08507,-0.343432,0.019598,0,0,0,-0.0723796,-0.0337079,-0.871603
-0.07787,-0.00378983,3.09922,2.08614,-0.342706,0.019598,0,0,0,-0.0723798,-0.0337069,-0.871602
-0.07787,-0.00354921,3.0993,2.08665,-0.342208,0.019598,0,0,0,-0.0723739,-0.0337012,-0.871607
-0.07787,-0.00336874,3.09966,2.08782,-0.341464,0.019598,0,0,0,-0.0723739,-0.0337012,-0.871607
-0.07787,-0.00318827,3.09993,2.08861,-0.340922,0.019598,0,0,0,-0.0723703,-0.0336966,-0.871614
-0.07787,-0.00300781,3.1,2.08891,-0.340596,0.019598,0,0,0,-0.0723703,-0.0336966,-0.871614
-0.07787,-0.00288749,3.10023,2.08979,-0.340037,0.019598,0,0,0,-0.0723661,-0.03369,-0.871614
-0.07787,-0.00270702,3.10041,2.09019,-0.339698,0.019598,0,0,0,-0.0723661,-0.03369,-0.871614
-0.07787,-0.00258671,3.10055,2.09068,-0.339342,0.019598,0,0,0,-0.0723661,-0.03369,-0.871614
-0.07787,-0.00240624,3.10082,2.09146,-0.338801,0.019598,0,0,0,-0.0723661,-0.03369,-0.871614
-0.07787,-0.00240624,3.10082,2.09146,-0.338801,0.019598,0,0,0,-0.0723555,-0.0336893,-0.871607
-0.07787,-0.00228593,3.10105,2.09235,-0.338241,0.019598,0,0,0,-0.0723555,-0.0336893,-0.871607
-0.07787,-0.00222578,3.10118,2.09264,-0.338057,0.019598,0,0,0,-0.0723551,-0.0336953,-0.871607
-0.07787,-0.00216562,3.10123,2.09254,-0.338075,0.019598,0,0,0,-0.0723551,-0.0336953,-0.871607
-0.07787,-0.00204531,3.10146,2.09342,-0.337515,0.019598,0,0,0,-0.0723514,-0.0336985,-0.871607
-0.07787,-0.00198515,3.10138,2.09323,-0.337546,0.019598,0,0,0,-0.0723514,-0.0336985,-0.871607
-0.07787,-0.001925,3.10151,2.09352,-0.337361,0.019598,0,0,0,-0.0723514,-0.0336985,-0.871607
-0.07787,-0.00186484,3.10173,2.0942,-0.336974,0.019598,0,0,0,-0.0723495,-0.0337005,-0.871608
-0.07787,-0.00180468,3.10165,2.09402,-0.337005,0.019598,0,0,0,-0.0723509,-0.0337029,-0.871611
-0.07787,-0.00174453,3.10187,2.0947,-0.336617,0.019598,0,0,0,-0.0723509,-0.0337029,-0.871611
-0.07787,-0.00168437,3.102,2.09499,-0.336433,0.019598,0,0,0,-0.0723561,-0.0337029,-0.871617
-0.07787,-0.00162421,3.10193,2.0948,-0.336463,0.019598,0,0,0,-0.0723561,-0.0337029,-0.871617
-0.07787,-0.00162421,3.10213,2.09528,-0.336248,0.019598,0,0,0,-0.0723631,-0.0336975,-0.871619
-0.07787,-0.00156406,3.10206,2.09509,-0.336279,0.019598,0,0,0,-0.0723631,-0.0336975,-0.871619
-0.07787,-0.0015039,3.10219,2.09538,-0.336094,0.019598,0,0,0,-0.072368,-0.0336918,-0.871622
-0.07787,-0.0015039,3.10227,2.09577,-0.335892,0.019598,0,0,0,-0.072368,-0.0336918,-0.871622
-0.07787,-0.00144375,3.10232,2.09567,-0.33591,0.019598,0,0,0,-0.072371,-0.0336893,-0.871625
-0.07787,-0.00138359,3.10242,2.09626,-0.335535,0.019598,0,0,0,-0.072371,-0.0336893,-0.871625
-0.07787,-0.00138359,3.10242,2.09626,-0.335535,0.019598,0,0,0,-0.0723709,-0.0336875,-0.871627
-0.07787,-0.00132343,3.10246,2.09616,-0.335553,0.019598,0,0,0,-0.0723709,-0.0336875,-0.871627
-0.07787,-0.00132343,3.10255,2.09656,-0.33535,0.019598,0,0,0,-0.0723683,-0.0336869,-0.871633
-0.07787,-0.00126328,3.10267,2.09685,-0.335166,0.019598,0,0,0,-0.0723683,-0.0336869,-0.871633
-0.07787,-0.00126328,3.10259,2.09646,-0.335368,0.019598,0,0,0,-0.0723685,-0.0336891,-0.871638
-0.07787,-0.00120312,3.10269,2.09705,-0.334994,0.019598,0,0,0,-0.0723685,-0.0336891,-0.871638
-0.07787,-0.00120312,3.10272,2.09675,-0.335184,0.019598,0,0,0,-0.0723679,-0.0336962,-0.871635
-0.07787,-0.00120312,3.10272,2.09675,-0.335184,0.019598,0,0,0,-0.0723679,-0.0336962,-0.871635
-0.07787,-0.00114297,3.10282,2.09734,-0.334809,0.019598,0,0,0,-0.0723591,-0.0336966,-0.871632
-0.07787,-0.00114297,3.10273,2.09695,-0.335012,0.019598,0,0,0,-0.0723591,-0.0336966,-0.871632
-0.07787,-0.00108281,3.10295,2.09763,-0.334624,0.019598,0,0,0,-0.0723554,-0.033688,-0.871629
-0.07787,-0.00108281,3.10295,2.09763,-0.334624,0.019598,0,0,0,-0.0723554,-0.033688,-0.871629
-0.07787,-0.00108281,3.10286,2.09724,-0.334827,0.019598,0,0,0,-0.0723554,-0.033688,-0.871629
-0.07787,-0.00102265,3.10308,2.09792,-0.33444,0.019598,0,0,0,-0.0723596,-0.0336827,-0.871626
-0.07787,-0.00102265,3.10299,2.09753,-0.334643,0.019598,0,0,0,-0.072361,-0.0336805,-0.871623
-0.07787,-0.00102265,3.10299,2.09753,-0.334643,0.019598,0,0,0,-0.072361,-0.0336805,-0.871623
-0.07787,-0.00102265,3.10308,2.09792,-0.33444,0.019598,0,0,0,-0.0723633,-0.033683,-0.87162
-0.07787,-0.000962498,3.10312,2.09782,-0.334458,0.019598,0,0,0,-0.0723633,-0.033683,-0.87162
-0.07787,-0.000962498,3.10321,2.09821,-0.334255,0.019598,0,0,0,-0.0723633,-0.033683,-0.87162
-0.07787,-0.000962498,3.10321,2.09821,-0.334255,0.019598,0,0,0,-0.0723685,-0.0336884,-0.871619
-0.07787,-0.000902342,3.10313,2.09802,-0.334286,0.019598,0,0,0,-0.0723764,-0.0336908,-0.871617
-0.07787,-0.000902342,3.10322,2.09841,-0.334083,0.019598,0,0,0,-0.0723764,-0.0336908,-0.871617
-0.07787,-0.000902342,3.10325,2.09811,-0.334273,0.019598,0,0,0,-0.0723764,-0.0336908,-0.871617
-0.07787,-0.000902342,3.10325,2.09811,-0.334273,0.019598,0,0,0,-0.0723774,-0.03369,-0.871613
-0.07787,-0.000842186,3.10335,2.0987,-0.333899,0.019598,0,0,0,-0.0723764,-0.0336867,-0.871614
-0.07787,-0.000842186,3.10326,2.09831,-0.334101,0.019598,0,0,0,-0.0723764,-0.0336867,-0.871614
-0.07787,-0.000842186,3.10335,2.0987,-0.333899,0.019598,0,0,0,-0.0723782,-0.0336839,-0.871617
-0.07787,-0.000842186,3.10335,2.0987,-0.333899,0.019598,0,0,0,-0.0723782,-0.0336839,-0.871617
-0.07787,-0.000842186,3.10338,2.0984,-0.334089,0.019598,0,0,0,-0.0723782,-0.0336839,-0.871617
-0.07787,-0.000782029,3.10348,2.09899,-0.333714,0.019598,0,0,0,-0.0723784,-0.0336838,-0.87162
-0.07787,-0.000782029,3.10348,2.09899,-0.333714,0.019598,0,0,0,-0.0723738,-0.0336837,-0.871618
-0.07787,-0.000782029,3.10339,2.0986,-0.333917,0.019598,0,0,0,-0.0723738,-0.0336837,-0.871618
-0.07787,-0.000782029,3.10348,2.09899,-0.333714,0.019598,0,0,0,-0.072369,-0.0336835,-0.871618
-0.07787,-0.000782029,3.10339,2.0986,-0.333917,0.019598,0,0,0,-0.072369,-0.0336835,-0.871618
-0.07787,-0.000782029,3.10351,2.09869,-0.333904,0.019598,0,0,0,-0.072369,-0.0336835,-0.871618
-0.07787,-0.000721873,3.10361,2.09928,-0.333529,0.019598,0,0,0,-0.0723666,-0.033684,-0.871622
-0.07787,-0.000721873,3.10352,2.09889,-0.333732,0.019598,0,0,0,-0.0723634,-0.0336848,-0.871623
-0.07787,-0.000721873,3.10361,2.09928,-0.333529,0.019598,0,0,0,-0.0723634,-0.0336848,-0.871623
-0.07787,-0.000721873,3.10361,2.09928,-0.333529,0.019598,0,0,0,-0.0723586,-0.0336885,-0.871619
-0.07787,-0.000721873,3.10352,2.09889,-0.333732,0.019598,0,0,0,-0.0723586,-0.0336885,-0.871619
-0.07787,-0.000721873,3.10361,2.09928,-0.333529,0.019598,0,0,0,-0.0723535,-0.0336884,-0.871618
-0.07787,-0.000661717,3.10353,2.0991,-0.33356,0.019598,0,0,0,-0.0723535,-0.0336884,-0.871618
-0.07787,-0.000661717,3.10365,2.09918,-0.333547,0.019598,0,0,0,-0.0723548,-0.0336872,-0.87162
-0.07787,-0.000661717,3.10374,2.09957,-0.333345,0.019598,0,0,0,-0.0723548,-0.0336872,-0.87162
-0.07787,-0.000661717,3.10365,2.09918,-0.333547,0.019598,0,0,0,-0.0723562,-0.0336918,-0.871621
-0.07787,-0.000661717,3.10199,2.09177,-0.337399,0.019598,0,0,0,-0.0723562,-0.0336918,-0.871621
-0.07787,-0.000661717,3.10199,2.09177,-0.337399,0.019598,0,0,0,-0.0723562,-0.0336918,-0.871621
-0.07787,-0.000661717,3.10199,2.09177,-0.337399,0.019598,0,0,0,-0.0723561,-0.0336965,-0.871623
-0.07787,-0.000661717,3.10199,2.09177,-0.337399,0.019598,0,0,0,-0.0723536,-0.0336933,-0.871623
-0.07787,-0.000601561,3.102,2.09197,-0.337227,0.019598,0,0,0,-0.0723536,-0.0336933,-0.871623
-0.07787,-0.000601561,3.10223,2.09215,-0.337202,0.019598,0,0,0,-0.0723555,-0.033686,-0.871625
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723555,-0.033686,-0.871625
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723586,-0.0336837,-0.871627
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723586,-0.0336837,-0.871627
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723591,-0.0336814,-0.871626
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723591,-0.0336814,-0.871626
-0.07787,-0.000601561,3.10317,2.09285,-0.337102,0.019598,0,0,0,-0.0723615,-0.0336815,-0.871624
-0.07787,-0.000481249,3.1032,2.09325,-0.336758,0.019598,0,0,0,-0.0723615,-0.0336815,-0.871624
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723615,-0.0336815,-0.871624
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723617,-0.0336823,-0.871621
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.072364,-0.0336807,-0.87162
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.072364,-0.0336807,-0.87162
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723654,-0.033678,-0.87162
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723654,-0.033678,-0.87162
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723654,-0.033678,-0.87162
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723679,-0.0336748,-0.871622
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723693,-0.0336769,-0.871627
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723693,-0.0336769,-0.871627
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723693,-0.0336769,-0.871627
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723725,-0.0336808,-0.871627
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723755,-0.0336826,-0.871623
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723755,-0.0336826,-0.871623
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723708,-0.0336861,-0.871619
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723708,-0.0336861,-0.871619
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.072369,-0.0336876,-0.871612
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.072369,-0.0336876,-0.871612
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723724,-0.0336834,-0.871605
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723724,-0.0336834,-0.871605
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723739,-0.0336823,-0.871599
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723739,-0.0336823,-0.871599
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723735,-0.0336776,-0.871599
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723735,-0.0336776,-0.871599
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723754,-0.0336736,-0.871602
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723754,-0.0336736,-0.871602
-0.07787,0,3.1033,2.09488,-0.335381,0.019598,0,0,0,-0.0723724,-0.0336782,-0.871606
-0.07793,-0.000180468,3.1032,2.09341,-0.33692,0.019595,0,0,0,-0.0723724,-0.0336782,-0.871606
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723724,-0.0336782,-0.871606
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723663,-0.0336869,-0.871607
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723678,-0.0336913,-0.871608
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723678,-0.0336913,-0.871608
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723665,-0.0336854,-0.871606
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723665,-0.0336854,-0.871606
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723601,-0.0336806,-0.871603
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723601,-0.0336806,-0.871603
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723551,-0.0336787,-0.871606
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723551,-0.0336787,-0.871606
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723536,-0.033677,-0.871605
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723536,-0.033677,-0.871605
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723567,-0.0336768,-0.8716
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723567,-0.0336768,-0.8716
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723581,-0.0336776,-0.871595
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723581,-0.0336776,-0.871595
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723563,-0.0336783,-0.871595
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723563,-0.0336783,-0.871595
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723563,-0.0336783,-0.871595
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723563,-0.0336783,-0.871595
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.072361,-0.0336722,-0.8716
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.072361,-0.0336722,-0.8716
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723638,-0.0336702,-0.871603
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723638,-0.0336702,-0.871603
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723614,-0.0336665,-0.871604
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723614,-0.0336665,-0.871604
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.072356,-0.0336675,-0.871603
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.072356,-0.0336675,-0.871603
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723508,-0.033674,-0.871604
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723508,-0.033674,-0.871604
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723447,-0.0336823,-0.871603
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723447,-0.0336823,-0.871603
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723419,-0.0336724,-0.871602
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723419,-0.0336724,-0.871602
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723373,-0.0336744,-0.871624
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723373,-0.0336744,-0.871624
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723376,-0.0336743,-0.871623
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723376,-0.0336743,-0.871623
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723355,-0.0336733,-0.871623
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723355,-0.0336733,-0.871623
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723355,-0.0336733,-0.871623
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723345,-0.0336757,-0.871625
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723364,-0.0336801,-0.871623
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723364,-0.0336801,-0.871623
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723366,-0.0336802,-0.871616
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723366,-0.0336802,-0.871616
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723366,-0.0336802,-0.871616
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.072336,-0.033677,-0.871613
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723375,-0.0336753,-0.871616
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723375,-0.0336753,-0.871616
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723411,-0.0336799,-0.871618
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723411,-0.0336799,-0.871618
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723446,-0.0336837,-0.871615
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723446,-0.0336837,-0.871615
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723456,-0.0336813,-0.871609
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723456,-0.0336813,-0.871609
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723444,-0.0336776,-0.871609
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723444,-0.0336776,-0.871609
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723386,-0.0336786,-0.871607
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723386,-0.0336786,-0.871607
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723327,-0.0336776,-0.871603
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723327,-0.0336776,-0.871603
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723322,-0.0336713,-0.871602
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723327,-0.0336663,-0.871604
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723327,-0.0336663,-0.871604
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723296,-0.0336634,-0.871602
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723296,-0.0336634,-0.871602
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723246,-0.0336622,-0.871592
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723246,-0.0336622,-0.871592
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723243,-0.0336614,-0.871585
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723243,-0.0336614,-0.871585
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723212,-0.033664,-0.871582
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723212,-0.033664,-0.871582
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723146,-0.0336645,-0.871583
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723146,-0.0336645,-0.871583
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723115,-0.0336637,-0.871585
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723115,-0.0336637,-0.871585
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723167,-0.0336616,-0.871588
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723167,-0.0336616,-0.871588
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723204,-0.0336591,-0.871594
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723204,-0.0336591,-0.871594
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723239,-0.0336616,-0.871595
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723239,-0.0336616,-0.871595
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723294,-0.0336614,-0.871591
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723294,-0.0336614,-0.871591
-0.07793,-0.00114297,3.103,2.09017,-0.339674,0.019595,0,0,0,-0.0723262,-0.0336585,-0.871588
-0.07793,-0.00120312,3.10299,2.08996,-0.339846,0.019595,0,0,0,-0.0723262,-0.0336585,-0.871588
