KP_q_error,KP_q_dot_error,z_error,HR_Torque,HP_Torque,KP_Torque,Fx,Fy,Fz,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0.09836,0.6929,0.00065,3.3134,1.25222,8.4377,-0.1,-1.3,0,-0.00709842,1.86323,-1.69773,0,0,1.25774,-0.00543088,1.84096,-1.59937,0.0173825,-0.247498,1.95064,-0.37316,0.0985457,-0.205231,-0.397041,0.0988904,-0.204581
0.09919,0.6833,0.000614,3.30812,1.19636,8.41498,-0.1,-1.3,0,-0.00709842,1.86323,-1.69647,0,0,1.27645,-0.00541287,1.84058,-1.59728,0.0174537,-0.250538,1.95975,-0.373529,0.0985464,-0.205128,-0.397562,0.0988944,-0.204514
0.10004,0.69012,0.000579,3.30832,1.20327,8.43923,-0.1,-1.3,0,-0.00709842,1.86323,-1.69521,0,0,1.27868,-0.00539478,1.8402,-1.59517,0.0175243,-0.253584,1.9688,-0.373898,0.0985471,-0.205025,-0.398085,0.0988985,-0.204446
0.10089,0.68395,0.000543,3.30379,1.15923,8.4263,-0.1,-1.3,0,-0.00709842,1.86323,-1.69394,0,0,1.29384,-0.00537661,1.83981,-1.59305,0.0175943,-0.256635,1.97779,-0.374267,0.0985479,-0.204921,-0.398609,0.0989026,-0.204378
0.1017,0.68137,0.000503,3.29913,1.12279,8.4222,-0.1,-1.3,0,-0.00709842,1.86323,-1.69262,0,0,1.30545,-0.00535837,1.83941,-1.59092,0.0176641,-0.259794,1.98682,-0.374654,0.0985487,-0.204812,-0.399135,0.0989067,-0.204309
0.10252,0.67692,0.000462,3.29527,1.08491,8.41266,-0.1,-1.3,0,-0.00709842,1.86323,-1.6913,0,0,1.31886,-0.00534006,1.83902,-1.58878,0.0177334,-0.262958,1.99578,-0.37504,0.0985494,-0.204703,-0.399664,0.0989108,-0.204241
0.10328,0.67727,0.000415,3.29133,1.05785,8.4154,-0.1,-1.3,0,-0.00709842,1.86323,-1.68991,0,0,1.32753,-0.00532167,1.83862,-1.58663,0.0178026,-0.266231,2.0048,-0.375444,0.0985502,-0.204587,-0.400193,0.0989149,-0.204172
0.10418,0.67904,0.000379,3.29223,1.05542,8.42493,-0.1,-1.3,0,-0.00709842,1.86323,-1.68865,0,0,1.3345,-0.0053032,1.83821,-1.58447,0.0178702,-0.269301,2.01354,-0.375813,0.098551,-0.204482,-0.400725,0.098919,-0.204103
0.10497,0.67174,0.000333,3.28339,0.990287,8.40586,-0.1,-1.3,0,-0.00709842,1.86323,-1.68727,0,0,1.35069,-0.00528467,1.8378,-1.5823,0.0179382,-0.272584,2.02243,-0.376216,0.0985518,-0.204366,-0.401258,0.0989231,-0.204033
0.10582,0.66549,0.00029,3.28024,0.951157,8.39095,-0.1,-1.3,0,-0.00709842,1.86323,-1.68594,0,0,1.36566,-0.00526606,1.83739,-1.58012,0.0180052,-0.275766,2.03115,-0.376602,0.0985526,-0.204254,-0.401793,0.0989273,-0.203964
0.10663,0.66421,0.000243,3.27505,0.915607,8.38892,-0.1,-1.3,0,-0.00709842,1.86323,-1.68456,0,0,1.37571,-0.00524739,1.83697,-1.57793,0.018072,-0.279057,2.03992,-0.377005,0.0985534,-0.204137,-0.40233,0.0989315,-0.203894
0.10746,0.67562,0.000195,3.27659,0.938244,8.42305,-0.1,-1.3,0,-0.00709842,1.86323,-1.68318,0,0,1.373,-0.00522864,1.83654,-1.57572,0.0181382,-0.282353,2.04862,-0.377408,0.0985543,-0.204019,-0.402869,0.0989356,-0.203824
0.10828,0.6712,0.000147,3.27175,0.896439,8.41191,-0.1,-1.3,0,-0.00709842,1.86323,-1.68179,0,0,1.38606,-0.00520982,1.83612,-1.57351,0.0182038,-0.285652,2.05726,-0.377811,0.0985551,-0.203901,-0.403409,0.0989398,-0.203754
0.10906,0.66275,9.3E-05,3.26384,0.831615,8.38771,-0.1,-1.3,0,-0.00709842,1.86323,-1.68035,0,0,1.4032,-0.00519093,1.83568,-1.57129,0.0182693,-0.289061,2.06595,-0.378231,0.098556,-0.203776,-0.40395,0.098944,-0.203683
0.10991,0.67649,4.4E-05,3.26744,0.868423,8.42834,-0.1,-1.3,0,-0.00709842,1.86323,-1.67896,0,0,1.39797,-0.00517197,1.83525,-1.56905,0.0183338,-0.292367,2.07446,-0.378634,0.0985569,-0.203657,-0.404494,0.0989482,-0.203613
0.11077,0.66479,-5E-06,3.25925,0.795652,8.39625,-0.1,-1.3,0,-0.00709842,1.86323,-1.67758,0,0,1.41812,-0.00515295,1.8348,-1.56681,0.0183976,-0.295675,2.08291,-0.379036,0.0985577,-0.203537,-0.405038,0.0989525,-0.203542
0.11159,0.67093,-6E-05,3.25675,0.788798,8.4137,-0.1,-1.3,0,-0.00709842,1.86323,-1.67614,0,0,1.42047,-0.00513385,1.83436,-1.56455,0.0184613,-0.299094,2.0914,-0.379456,0.0985586,-0.203411,-0.405585,0.0989567,-0.203471
0.1124,0.67542,-9.3E-05,3.25705,0.789967,8.42767,-0.1,-1.3,0,-0.00709842,1.86317,-1.67469,0,0,1.42432,-0.00511469,1.83391,-1.56229,0.0185224,-0.302407,2.09974,-0.379863,0.0985593,-0.203307,-0.406133,0.098961,-0.2034
0.11324,0.68204,-0.000148,3.25624,0.792651,8.45118,-0.1,-1.3,0,-0.00709842,1.86317,-1.67325,0,-0.00120312,1.42606,-0.00509547,1.83345,-1.56001,0.0185849,-0.30583,2.1081,-0.380283,0.0985602,-0.20318,-0.406682,0.0989652,-0.203328
0.11402,0.68651,-0.000187,3.264,0.829234,8.48532,-0.1,-1.3,0,-0.00709842,1.86311,-1.67175,0,-0.00667733,1.42991,-0.00507617,1.83299,-1.55773,0.0186452,-0.309255,2.11642,-0.380707,0.098561,-0.20307,-0.407233,0.0989695,-0.203257
0.11481,0.68625,-0.000248,3.30319,1.00417,8.59034,-0.1,-1.3,0,-0.00709842,1.86311,-1.67024,0,-0.0336874,1.43851,-0.00505682,1.83253,-1.55543,0.018707,-0.31279,2.12476,-0.381144,0.098562,-0.202937,-0.407786,0.0989738,-0.203185
0.11573,0.68261,-0.000277,3.29997,0.970602,8.57527,-0.1,-1.3,0,-0.00709842,1.86305,-1.66886,0,-0.0318827,1.45012,-0.00503739,1.83206,-1.55313,0.0187651,-0.316001,2.13273,-0.381533,0.0985627,-0.202836,-0.40834,0.0989781,-0.203113
0.11654,0.67234,-0.00034,3.28357,0.865592,8.53643,-0.1,-1.3,0,-0.00709842,1.86305,-1.66735,0,-0.0298976,1.46859,-0.00501791,1.83159,-1.55081,0.0188257,-0.31954,2.14093,-0.381969,0.0985636,-0.202701,-0.408895,0.0989824,-0.203041
0.1158,0.66871,-0.000521,3.23803,0.637181,8.47986,-0.1,-1.3,0,-0.00709842,1.86299,-1.66429,0,-0.0279124,1.48315,-0.00499836,1.83111,-1.54849,0.0188968,-0.325816,2.15186,-0.382846,0.0985654,-0.202447,-0.409452,0.0989867,-0.202968
0.11814,0.67402,-0.000449,3.31702,0.972952,8.52719,-0.1,-1.3,0,-0.00709842,1.86299,-1.66429,0,-0.0279124,1.48315,-0.00497875,1.83062,-1.54615,0.0189434,-0.32662,2.15717,-0.382846,0.0985654,-0.202447,-0.41001,0.0989911,-0.202896
0.11904,0.6726,-0.000507,3.26027,0.736127,8.52528,-0.1,-1.3,0,-0.00709842,1.86299,-1.66284,0,-0.0279124,1.49247,-0.00495907,1.83014,-1.5438,0.0190017,-0.330051,2.16507,-0.383264,0.0985664,-0.202316,-0.410569,0.0989954,-0.202823
0.11989,0.667,-0.000572,3.25492,0.682635,8.48767,-0.1,-1.3,0,-0.00709842,1.86299,-1.66134,0,-0.0231601,1.50601,-0.00493934,1.82964,-1.54145,0.0190598,-0.333593,2.17301,-0.383699,0.0985674,-0.202178,-0.41113,0.0989998,-0.20275
0.12063,0.6662,-0.000648,3.23639,0.584754,8.45315,-0.1,-1.3,0,-0.00709842,1.86299,-1.65971,0,-0.0164226,1.51491,-0.00491954,1.82915,-1.53908,0.0191184,-0.337355,2.18111,-0.384169,0.0985684,-0.202029,-0.411692,0.0990041,-0.202677
0.1215,0.67262,-0.000714,3.23226,0.567604,8.45477,-0.1,-1.3,0,-0.00709842,1.86299,-1.65821,0,-0.0128734,1.51629,-0.00489969,1.82864,-1.53671,0.0191754,-0.340897,2.18891,-0.384603,0.0985694,-0.20189,-0.412256,0.0990085,-0.202604
0.12238,0.68293,-0.000779,3.2274,0.558982,8.47277,-0.1,-1.3,0,-0.00709842,1.86299,-1.65671,0,-0.0105875,1.51371,-0.00487977,1.82814,-1.53433,0.0192317,-0.344438,2.19664,-0.385038,0.0985704,-0.201751,-0.412821,0.0990129,-0.20253
0.12321,0.67814,-0.000852,3.2168,0.49044,8.44884,-0.1,-1.3,0,-0.00709842,1.86299,-1.65514,0,-0.00902342,1.52628,-0.0048598,1.82763,-1.53193,0.019288,-0.348089,2.20442,-0.38549,0.0985714,-0.201605,-0.413387,0.0990173,-0.202457
0.12405,0.66774,-0.000925,3.20619,0.40857,8.41018,-0.1,-1.3,0,-0.00709842,1.86299,-1.65358,0,-0.00782029,1.54439,-0.00483977,1.82711,-1.52953,0.0193436,-0.351739,2.21213,-0.385941,0.0985725,-0.201458,-0.413954,0.0990217,-0.202383
0.1249,0.67334,-0.000998,3.2022,0.392671,8.41841,-0.1,-1.3,0,-0.00709842,1.86299,-1.65201,0,-0.00691795,1.54643,-0.00481968,1.82659,-1.52711,0.0193986,-0.355387,2.21977,-0.386393,0.0985735,-0.201311,-0.414522,0.0990261,-0.202309
0.1257,0.67004,-0.001054,3.19536,0.344342,8.40256,-0.1,-1.3,0,-0.00709842,1.86293,-1.65039,0,-0.00637655,1.55732,-0.00479954,1.82606,-1.52469,0.0194513,-0.359035,2.22736,-0.386849,0.0985744,-0.201181,-0.415092,0.0990305,-0.202235
0.12651,0.67362,-0.001134,3.19033,0.319749,8.40707,-0.1,-1.3,0,-0.00709842,1.86293,-1.64877,0,-0.00637655,1.56135,-0.00477934,1.82553,-1.52226,0.0195057,-0.362792,2.23497,-0.387317,0.0985755,-0.201027,-0.415663,0.0990349,-0.202161
0.12744,0.68213,-0.001204,3.19245,0.337525,8.42847,-0.1,-1.3,0,-0.00709842,1.86293,-1.64726,0,-0.00637655,1.56015,-0.00475908,1.825,-1.51982,0.0195583,-0.366322,2.24228,-0.38775,0.0985765,-0.200883,-0.416235,0.0990394,-0.202087
0.12821,0.67288,-0.00129,3.17799,0.243384,8.39475,-0.1,-1.3,0,-0.00709842,1.86293,-1.64558,0,-0.00637655,1.57699,-0.00473877,1.82446,-1.51737,0.019612,-0.370188,2.24987,-0.388235,0.0985777,-0.200722,-0.416808,0.0990438,-0.202012
0.1291,0.68064,-0.001367,3.18043,0.25965,8.41226,-0.1,-1.3,0,-0.00709842,1.86293,-1.64401,0,-0.00637655,1.57651,-0.00471841,1.82392,-1.51491,0.0196639,-0.373825,2.25715,-0.388685,0.0985788,-0.200571,-0.417382,0.0990483,-0.201938
0.12995,0.67431,-0.00145,3.1701,0.190164,8.38817,-0.1,-1.3,0,-0.00709842,1.86293,-1.64239,0,-0.00637655,1.59017,-0.00469799,1.82337,-1.51244,0.0197157,-0.377572,2.26448,-0.389153,0.0985799,-0.200413,-0.417957,0.0990527,-0.201863
0.13081,0.66497,-0.001533,3.16117,0.118859,8.35522,-0.1,-1.3,0,-0.00709842,1.86293,-1.64077,0,-0.00637655,1.60677,-0.00467752,1.82281,-1.50996,0.019767,-0.381316,2.27174,-0.389619,0.098581,-0.200255,-0.418533,0.0990572,-0.201788
0.13161,0.65272,-0.001622,3.14875,0.025737,8.31243,-0.1,-1.3,0,-0.00709842,1.86293,-1.63908,0,-0.00637655,1.62632,-0.004657,1.82225,-1.50747,0.0198182,-0.385169,2.27904,-0.390103,0.0985822,-0.200091,-0.419111,0.0990617,-0.201713
0.13249,0.63925,-0.001707,3.13932,-0.0574564,8.26747,-0.1,-1.3,0,-0.00709842,1.86293,-1.63746,0,-0.00637655,1.64689,-0.00463643,1.82169,-1.50497,0.0198682,-0.388905,2.28614,-0.39057,0.0985833,-0.199931,-0.419689,0.0990662,-0.201638
0.1333,0.64905,-0.001797,3.13583,-0.061156,8.28759,-0.1,-1.3,0,-0.00709842,1.86293,-1.63577,0,-0.00637655,1.64425,-0.00461581,1.82112,-1.50247,0.0199182,-0.39275,2.2933,-0.391053,0.0985845,-0.199765,-0.420268,0.0990707,-0.201562
0.13414,0.64332,-0.001889,3.12701,-0.1246,8.26085,-0.1,-1.3,0,-0.00709842,1.86293,-1.63409,0,-0.00583514,1.65706,-0.00459514,1.82055,-1.49995,0.0199675,-0.396591,2.30038,-0.391536,0.0985857,-0.199598,-0.420848,0.0990752,-0.201487
0.13497,0.62211,-0.001981,3.11082,-0.254814,8.18979,-0.1,-1.3,0,-0.00709842,1.86293,-1.6324,0,-0.00529374,1.68527,-0.00457442,1.81997,-1.49743,0.0200162,-0.400428,2.30738,-0.392019,0.0985869,-0.19943,-0.42143,0.0990797,-0.201411
0.13582,0.62573,-0.002075,3.1057,-0.280436,8.19014,-0.1,-1.3,0,-0.00709842,1.86293,-1.63072,0,-0.00487264,1.68858,-0.00455365,1.81939,-1.4949,0.0200643,-0.404258,2.31431,-0.392502,0.0985881,-0.199261,-0.422012,0.0990842,-0.201336
0.13662,0.61562,-0.002175,3.09276,-0.371296,8.14987,-0.1,-1.3,0,-0.00709842,1.86293,-1.62897,0,-0.00451171,1.70567,-0.00453284,1.8188,-1.49235,0.0201124,-0.408199,2.32129,-0.393001,0.0985893,-0.199085,-0.422595,0.0990887,-0.20126
0.13749,0.60333,-0.002269,3.08255,-0.455617,8.10467,-0.1,-1.3,0,-0.00709842,1.86293,-1.62729,0,-0.00415077,1.72474,-0.00451197,1.81821,-1.4898,0.0201592,-0.412018,2.32807,-0.393483,0.0985905,-0.198915,-0.423179,0.0990933,-0.201184
0.13831,0.59397,-0.00237,3.06944,-0.544928,8.06689,-0.1,-1.3,0,-0.00709842,1.86293,-1.62555,0,-0.00391015,1.74092,-0.00449107,1.81761,-1.48724,0.0202061,-0.415946,2.33489,-0.393982,0.0985918,-0.198738,-0.423763,0.0990978,-0.201108
0.13912,0.60668,-0.002473,3.06875,-0.531475,8.09197,-0.1,-1.3,0,-0.00709842,1.86293,-1.6238,0,-0.00366952,1.73496,-0.00447011,1.81701,-1.48468,0.0202523,-0.419868,2.34164,-0.39448,0.098593,-0.198559,-0.424349,0.0991024,-0.201032
0.13996,0.59314,-0.002576,3.05565,-0.630813,8.04193,-0.1,-1.3,0,-0.00709842,1.86293,-1.62206,0,-0.0034289,1.75517,-0.00444912,1.8164,-1.4821,0.0202978,-0.423783,2.34831,-0.394979,0.0985943,-0.19838,-0.424935,0.0991069,-0.200956
0.1408,0.59751,-0.00268,3.05072,-0.654152,8.04325,-0.1,-1.3,0,-0.00709842,1.86293,-1.62031,0,-0.00324843,1.7574,-0.00442808,1.81579,-1.47951,0.0203428,-0.427691,2.35491,-0.395477,0.0985956,-0.1982,-0.425522,0.0991115,-0.20088
0.14165,0.57407,-0.002783,3.03303,-0.795382,7.96496,-0.1,-1.3,0,-0.00709842,1.86293,-1.61857,0,-0.00306796,1.78736,-0.00440699,1.81517,-1.47692,0.0203871,-0.431591,2.36143,-0.395974,0.0985969,-0.19802,-0.42611,0.099116,-0.200803
0.1425,0.58418,-0.002889,3.03074,-0.794107,7.98276,-0.1,-1.3,0,-0.00709842,1.86293,-1.61682,0,-0.00294765,1.78369,-0.00438587,1.81455,-1.47432,0.0204308,-0.435483,2.36787,-0.396472,0.0985982,-0.197838,-0.426699,0.0991206,-0.200727
0.14337,0.57815,-0.002995,3.02089,-0.861893,7.95405,-0.1,-1.3,0,-0.00709842,1.86293,-1.61508,0,-0.00276718,1.79608,-0.0043647,1.81392,-1.47171,0.0204738,-0.439367,2.37423,-0.396969,0.0985995,-0.197655,-0.427288,0.0991252,-0.20065
0.14418,0.61043,-0.003107,3.02701,-0.7746,8.03351,-0.1,-1.3,0,-0.00709842,1.86293,-1.61327,0,-0.00264687,1.77021,-0.0043435,1.81329,-1.46909,0.0205169,-0.443359,2.38064,-0.397482,0.0986008,-0.197466,-0.427878,0.0991297,-0.200573
0.14507,0.58047,-0.003216,3.00815,-0.935817,7.93635,-0.1,-1.3,0,-0.00709842,1.86293,-1.61153,0,-0.00252656,1.80637,-0.00432225,1.81265,-1.46646,0.0205587,-0.447225,2.38684,-0.397979,0.0986021,-0.197281,-0.428468,0.0991343,-0.200497
0.1459,0.60423,-0.00333,3.0099,-0.886284,7.99153,-0.1,-1.3,0,-0.00709842,1.86293,-1.60972,0,-0.0024664,1.78886,-0.00430096,1.81201,-1.46382,0.0206005,-0.451198,2.39309,-0.398492,0.0986035,-0.19709,-0.42906,0.0991389,-0.20042
0.1468,0.62844,-0.003439,3.01632,-0.816273,8.04906,-0.1,-1.3,0,-0.00709842,1.86293,-1.60798,0,-0.00234609,1.7707,-0.00427964,1.81137,-1.46118,0.0206409,-0.455044,2.39914,-0.398987,0.0986048,-0.196904,-0.429652,0.0991435,-0.200343
0.14765,0.67075,-0.003556,3.02703,-0.686458,8.15707,-0.1,-1.3,0,-0.00709842,1.86293,-1.60618,0,-0.00228593,1.73448,-0.00425828,1.81072,-1.45853,0.0206815,-0.458997,2.40523,-0.3995,0.0986062,-0.19671,-0.430244,0.0991481,-0.200266
0.1485,0.5488,-0.003673,2.96222,-1.25225,7.79489,-0.1,-1.3,0,-0.00709842,1.86293,-1.60437,0,-0.00216562,1.86243,-0.00423688,1.81006,-1.45587,0.0207213,-0.46294,2.41123,-0.400012,0.0986075,-0.196516,-0.430837,0.0991527,-0.200189
0.14937,0.6452,-0.003791,3.00079,-0.881641,8.0573,-0.1,-1.3,0,-0.00709842,1.86293,-1.60257,0,-0.00210546,1.77196,-0.00421545,1.8094,-1.4532,0.0207606,-0.466872,2.41716,-0.400524,0.0986089,-0.196321,-0.431431,0.0991573,-0.200112
0.15023,0.66645,-0.003909,3.00366,-0.83371,8.10468,-0.1,-1.3,0,-0.00709842,1.86293,-1.60076,0,-0.00204531,1.75656,-0.00419398,1.80874,-1.45053,0.0207992,-0.470792,2.42301,-0.401035,0.0986103,-0.196125,-0.432025,0.0991619,-0.200034
0.15112,0.5383,-0.004029,2.93454,-1.43062,7.72474,-0.1,-1.3,0,-0.00709842,1.86293,-1.59896,0,-0.00198515,1.89047,-0.00417247,1.80807,-1.44784,0.0208371,-0.474701,2.42877,-0.401546,0.0986117,-0.195928,-0.432619,0.0991665,-0.199957
0.152,0.64644,-0.004151,2.97918,-1.00804,8.02012,-0.1,-1.3,0,-0.00709842,1.86293,-1.59715,0,-0.00186484,1.78802,-0.00415094,1.80739,-1.44515,0.0208744,-0.478597,2.43446,-0.402057,0.0986131,-0.195729,-0.433214,0.0991712,-0.19988
0.15103,0.59931,-0.004478,2.88891,-1.52676,7.82351,-0.1,-1.3,0,-0.00709842,1.86293,-1.59348,0,-0.00180468,1.84469,-0.00412937,1.80671,-1.44245,0.0209333,-0.486133,2.444,-0.403094,0.098616,-0.195324,-0.43381,0.0991758,-0.199802
0.15373,0.60101,-0.004401,3.00737,-1.03762,7.85811,-0.1,-1.3,0,-0.00709842,1.86293,-1.59348,0,-0.00180468,1.84469,-0.00410777,1.80603,-1.43975,0.0209478,-0.48647,2.4457,-0.403094,0.098616,-0.195324,-0.434406,0.0991804,-0.199725
0.15459,0.60286,-0.004506,2.91916,-1.39378,7.85354,-0.1,-1.3,0,-0.00709842,1.86287,-1.59162,0,-0.00174453,1.8483,-0.00408613,1.80534,-1.43703,0.0209812,-0.49033,2.45116,-0.403609,0.0986173,-0.195141,-0.435002,0.099185,-0.199647
0.1555,0.59492,-0.004631,2.92399,-1.40832,7.81628,-0.1,-1.3,0,-0.00709842,1.86287,-1.58981,0,-0.00174453,1.86159,-0.00406447,1.80465,-1.43431,0.0210159,-0.494174,2.45651,-0.404118,0.0986187,-0.194939,-0.435599,0.0991897,-0.19957
0.15637,0.62786,-0.004762,2.93082,-1.31734,7.89507,-0.1,-1.3,0,-0.00709842,1.86287,-1.58795,0,-0.00174453,1.83404,-0.00404278,1.80395,-1.43158,0.0210507,-0.498123,2.4619,-0.404644,0.0986202,-0.19473,-0.436196,0.0991943,-0.199492
0.15724,0.59611,-0.004896,2.90768,-1.5002,7.78865,-0.1,-1.3,0,-0.00709842,1.86287,-1.58608,0,-0.00174453,1.8711,-0.00402106,1.80325,-1.42884,0.0210848,-0.502057,2.46721,-0.405169,0.0986217,-0.194519,-0.436793,0.0991989,-0.199415
0.15812,0.59442,-0.005029,2.89888,-1.55412,7.76809,-0.1,-1.3,0,-0.00709842,1.86287,-1.58422,0,-0.00174453,1.87801,-0.00399931,1.80254,-1.4261,0.0211183,-0.505976,2.47243,-0.405694,0.0986232,-0.194308,-0.437391,0.0992036,-0.199337
0.159,0.6084,-0.005163,2.89791,-1.53937,7.79224,-0.1,-1.3,0,-0.00709842,1.86287,-1.58235,0,-0.00174453,1.86917,-0.00397753,1.80183,-1.42335,0.0211511,-0.50988,2.47757,-0.406219,0.0986247,-0.194096,-0.437989,0.0992082,-0.199259
0.15996,0.59644,-0.005267,2.90176,-1.55358,7.77893,-0.1,-1.3,0,-0.00709842,1.86281,-1.58055,0,-0.00950467,1.88595,-0.00395573,1.80111,-1.42059,0.0211798,-0.513533,2.48239,-0.406715,0.098626,-0.193914,-0.438587,0.0992129,-0.199181
0.16086,0.61127,-0.005405,2.89886,-1.54246,7.81054,-0.1,-1.3,0,-0.00709842,1.86281,-1.57868,0,-0.0106476,1.87609,-0.0039339,1.80039,-1.41782,0.0212113,-0.517405,2.48736,-0.407238,0.0986275,-0.193699,-0.439186,0.0992175,-0.199104
0.16171,0.61346,-0.005518,2.91154,-1.47055,7.85292,-1.3,-0.6,0,-0.00715858,1.86275,-1.57676,-0.000902342,-0.0224984,1.8788,-0.00391205,1.79966,-1.41505,0.0212158,-0.521255,2.49226,-0.407767,0.0986173,-0.193508,-0.439784,0.0992222,-0.199026
0.16262,0.61284,-0.005657,2.91859,-1.47268,7.85905,-1.3,-0.6,0,-0.00715858,1.86275,-1.57489,-0.00120312,-0.0279726,1.88421,-0.00389017,1.79893,-1.41227,0.021246,-0.525094,2.49705,-0.40829,0.0986188,-0.193291,-0.440383,0.0992268,-0.198948
0.16355,0.60909,-0.005771,2.92169,-1.46644,7.86395,-1.3,-0.6,0,-0.00715858,1.86269,-1.57303,-0.00114297,-0.0348905,1.89257,-0.00386827,1.79819,-1.40948,0.0212727,-0.5288,2.50166,-0.408801,0.0986202,-0.193099,-0.440982,0.0992315,-0.19887
0.16441,0.62974,-0.005894,2.92461,-1.41771,7.91244,-1.3,-0.6,0,-0.00715858,1.86263,-1.5711,-0.00114297,-0.0361538,1.87657,-0.00384635,1.79745,-1.40669,0.0212995,-0.532607,2.50631,-0.409329,0.0986217,-0.192898,-0.441581,0.0992361,-0.198792
0.16535,0.59961,-0.006035,2.90436,-1.58188,7.81681,-1.3,-0.6,0,-0.00715858,1.86263,-1.56924,-0.00120312,-0.0377179,1.91122,-0.00382441,1.79671,-1.40389,0.0213276,-0.536393,2.51083,-0.409851,0.0986232,-0.192679,-0.442181,0.0992408,-0.198714
0.16623,0.60558,-0.006159,2.90337,-1.58194,7.82701,-1.3,-0.6,0,-0.00715858,1.86257,-1.56731,-0.00114297,-0.0398835,1.90972,-0.00380245,1.79596,-1.40108,0.0213531,-0.540163,2.5153,-0.410377,0.0986247,-0.192477,-0.44278,0.0992454,-0.198636
0.16712,0.60065,-0.006285,2.89237,-1.65201,7.79484,-1.3,-0.6,0,-0.00715858,1.86251,-1.56539,-0.00120312,-0.0395226,1.91904,-0.00378046,1.7952,-1.39827,0.0213779,-0.543915,2.51969,-0.410904,0.0986261,-0.192273,-0.44338,0.0992501,-0.198558
0.16801,0.61424,-0.006437,2.88559,-1.66484,7.80621,-1.3,-0.6,0,-0.00715858,1.86251,-1.56346,-0.00120312,-0.0374171,1.90984,-0.00375846,1.79444,-1.39545,0.0214047,-0.547764,2.52408,-0.411441,0.0986278,-0.192044,-0.443979,0.0992547,-0.198481
0.16892,0.62903,-0.006564,2.89371,-1.60572,7.84681,-1.3,-0.6,0,-0.00715858,1.86245,-1.56154,-0.00114297,-0.040846,1.89925,-0.00373644,1.79368,-1.39262,0.0214282,-0.551477,2.52828,-0.411966,0.0986292,-0.191839,-0.444579,0.0992594,-0.198403
0.16988,0.62802,-0.006686,2.89249,-1.62078,7.84286,-1.3,-0.6,0,-0.00715858,1.86239,-1.55967,-0.00120312,-0.0440343,1.90424,-0.00371441,1.79291,-1.38979,0.0214501,-0.55505,2.53226,-0.412475,0.0986307,-0.191639,-0.445178,0.099264,-0.198325
0.17074,0.62373,-0.006847,2.87955,-1.69459,7.81988,-1.3,-0.6,0,-0.00715858,1.86239,-1.55769,-0.00114297,-0.0461397,1.91278,-0.00369235,1.79214,-1.38695,0.0214758,-0.558958,2.53651,-0.413028,0.0986324,-0.1914,-0.445778,0.0992687,-0.198247
0.17166,0.64143,-0.006977,2.86891,-1.72358,7.81088,-1.3,-0.6,0,-0.00715858,1.86233,-1.55576,-0.00114297,-0.0365749,1.89901,-0.00367028,1.79136,-1.3841,0.0214971,-0.56261,2.54044,-0.413552,0.0986339,-0.191192,-0.446377,0.0992733,-0.198169
0.17259,0.64136,-0.007109,2.86995,-1.72448,7.81847,-1.3,-0.6,0,-0.00715858,1.86227,-1.55384,-0.00120312,-0.0421694,1.90292,-0.0036482,1.79058,-1.38125,0.0215178,-0.566241,2.54428,-0.414075,0.0986354,-0.190982,-0.446977,0.099278,-0.198091
0.17352,0.6359,-0.007241,2.86792,-1.75063,7.80785,-1.3,-0.6,0,-0.00715858,1.86221,-1.55191,-0.00114297,-0.0471624,1.91212,-0.0036261,1.78979,-1.37839,0.0215378,-0.56985,2.54802,-0.414599,0.0986369,-0.190772,-0.447576,0.0992826,-0.198013
0.17446,0.65048,-0.007399,2.86754,-1.73087,7.83519,-1.3,-0.6,0,-0.00715858,1.86221,-1.54999,-0.00120312,-0.048185,1.90129,-0.003604,1.789,-1.37553,0.0215599,-0.573553,2.55177,-0.415133,0.0986386,-0.190536,-0.448175,0.0992873,-0.197935
0.17541,0.64844,-0.007533,2.8572,-1.79307,7.80331,-1.3,-0.6,0,-0.00715858,1.86215,-1.54806,-0.00120312,-0.04626,1.90689,-0.00358187,1.7882,-1.37265,0.0215785,-0.577117,2.55533,-0.415656,0.0986401,-0.190324,-0.448774,0.0992919,-0.197857
0.1763,0.64633,-0.007676,2.8643,-1.76707,7.825,-1.3,-0.6,0,-0.00715858,1.86209,-1.54608,-0.00114297,-0.0567272,1.9126,-0.00355974,1.7874,-1.36978,0.0215973,-0.580779,2.55893,-0.416194,0.0986417,-0.190103,-0.449373,0.0992966,-0.197779
0.17725,0.65908,-0.007813,2.86679,-1.73937,7.84685,-1.3,-0.6,0,-0.00715858,1.86203,-1.54415,-0.00120312,-0.0573889,1.90322,-0.0035376,1.7866,-1.3669,0.0216145,-0.584297,2.5623,-0.416716,0.0986432,-0.189889,-0.449972,0.0993012,-0.197702
0.17822,0.65268,-0.007951,2.85432,-1.8169,7.81008,-1.3,-0.6,0,-0.00715858,1.86197,-1.54223,-0.00114297,-0.0572085,1.9129,-0.00351545,1.78579,-1.36401,0.021631,-0.587792,2.56558,-0.417237,0.0986447,-0.189673,-0.45057,0.0993059,-0.197624
